already embedded for 'summary_only': 232 (will skip)
loading Qwen/Qwen3-Embedding-4B (bf16) ...
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 9503.31it/s]
model loaded
[batch 330] 10560 embedded, 0 truncated, 60.4s elapsed, 174.80 docs/s
[batch 331] 10592 embedded, 0 truncated, 60.6s elapsed, 174.77 docs/s
[batch 332] 10624 embedded, 0 truncated, 60.8s elapsed, 174.88 docs/s
[batch 333] 10656 embedded, 0 truncated, 60.9s elapsed, 174.88 docs/s
[batch 334] 10688 embedded, 0 truncated, 61.1s elapsed, 174.95 docs/s
[batch 335] 10720 embedded, 0 truncated, 61.2s elapsed, 175.05 docs/s
[batch 336] 10752 embedded, 0 truncated, 61.4s elapsed, 175.12 docs/s
[batch 337] 10784 embedded, 0 truncated, 61.6s elapsed, 175.19 docs/s
[batch 338] 10816 embedded, 0 truncated, 61.7s elapsed, 175.23 docs/s
[batch 339] 10848 embedded, 0 truncated, 61.9s elapsed, 175.20 docs/s
[batch 340] 10880 embedded, 0 truncated, 62.1s elapsed, 175.16 docs/s
[batch 341] 10912 embedded, 0 truncated, 62.3s elapsed, 175.13 docs/s
[batch 342] 10944 embedded, 0 truncated, 62.5s elapsed, 175.22 docs/s
[batch 343] 10976 embedded, 0 truncated, 62.7s elapsed, 175.13 docs/s
[batch 344] 11008 embedded, 0 truncated, 62.8s elapsed, 175.16 docs/s
[batch 345] 11040 embedded, 0 truncated, 63.0s elapsed, 175.31 docs/s
[batch 346] 11072 embedded, 0 truncated, 63.2s elapsed, 175.28 docs/s
[batch 347] 11104 embedded, 0 truncated, 63.4s elapsed, 175.22 docs/s
[batch 348] 11136 embedded, 0 truncated, 63.5s elapsed, 175.29 docs/s
[batch 349] 11168 embedded, 0 truncated, 63.7s elapsed, 175.23 docs/s
[batch 350] 11200 embedded, 0 truncated, 63.9s elapsed, 175.32 docs/s
[batch 351] 11232 embedded, 0 truncated, 64.1s elapsed, 175.33 docs/s
[batch 352] 11264 embedded, 0 truncated, 64.2s elapsed, 175.39 docs/s
[batch 353] 11296 embedded, 0 truncated, 64.4s elapsed, 175.40 docs/s
[batch 354] 11328 embedded, 0 truncated, 64.6s elapsed, 175.33 docs/s
[batch 355] 11360 embedded, 0 truncated, 64.8s elapsed, 175.30 docs/s
[batch 356] 11392 embedded, 0 truncated, 64.9s elapsed, 175.40 docs/s
[batch 357] 11424 embedded, 0 truncated, 65.1s elapsed, 175.37 docs/s
[batch 358] 11456 embedded, 0 truncated, 65.3s elapsed, 175.37 docs/s
[batch 359] 11488 embedded, 0 truncated, 65.5s elapsed, 175.31 docs/s
[batch 360] 11520 embedded, 0 truncated, 65.8s elapsed, 175.16 docs/s
[batch 361] 11552 embedded, 0 truncated, 65.9s elapsed, 175.25 docs/s
[batch 362] 11584 embedded, 0 truncated, 66.1s elapsed, 175.16 docs/s
[batch 363] 11616 embedded, 0 truncated, 66.3s elapsed, 175.29 docs/s
[batch 364] 11648 embedded, 0 truncated, 66.5s elapsed, 175.29 docs/s
[batch 365] 11680 embedded, 0 truncated, 66.6s elapsed, 175.29 docs/s
[batch 366] 11712 embedded, 0 truncated, 66.8s elapsed, 175.29 docs/s
[batch 367] 11744 embedded, 0 truncated, 67.1s elapsed, 175.04 docs/s
[batch 368] 11776 embedded, 0 truncated, 67.3s elapsed, 175.01 docs/s
[batch 369] 11808 embedded, 0 truncated, 67.5s elapsed, 174.86 docs/s
[batch 370] 11840 embedded, 0 truncated, 67.7s elapsed, 174.81 docs/s
[batch 371] 11872 embedded, 0 truncated, 67.9s elapsed, 174.78 docs/s
[batch 372] 11904 embedded, 0 truncated, 68.1s elapsed, 174.84 docs/s
[batch 373] 11936 embedded, 0 truncated, 68.3s elapsed, 174.87 docs/s
[batch 374] 11968 embedded, 0 truncated, 68.5s elapsed, 174.79 docs/s
[batch 375] 12000 embedded, 0 truncated, 68.6s elapsed, 174.91 docs/s
[batch 376] 12032 embedded, 0 truncated, 68.8s elapsed, 174.83 docs/s
[batch 377] 12064 embedded, 0 truncated, 69.2s elapsed, 174.25 docs/s
[batch 378] 12096 embedded, 0 truncated, 69.4s elapsed, 174.31 docs/s
[batch 379] 12128 embedded, 0 truncated, 69.6s elapsed, 174.32 docs/s
[batch 380] 12160 embedded, 0 truncated, 69.8s elapsed, 174.32 docs/s
[batch 381] 12192 embedded, 0 truncated, 69.9s elapsed, 174.44 docs/s
[batch 382] 12224 embedded, 0 truncated, 70.1s elapsed, 174.45 docs/s
[batch 383] 12256 embedded, 0 truncated, 70.2s elapsed, 174.57 docs/s
[batch 384] 12288 embedded, 0 truncated, 70.4s elapsed, 174.65 docs/s
[batch 385] 12320 embedded, 0 truncated, 70.5s elapsed, 174.74 docs/s
[batch 386] 12352 embedded, 0 truncated, 70.6s elapsed, 174.87 docs/s
[batch 387] 12384 embedded, 0 truncated, 70.8s elapsed, 174.90 docs/s
[batch 388] 12416 embedded, 0 truncated, 71.0s elapsed, 174.99 docs/s
[batch 389] 12448 embedded, 0 truncated, 71.1s elapsed, 174.99 docs/s
[batch 390] 12480 embedded, 0 truncated, 71.3s elapsed, 175.03 docs/s
[batch 391] 12512 embedded, 0 truncated, 71.5s elapsed, 175.08 docs/s
[batch 392] 12544 embedded, 0 truncated, 71.6s elapsed, 175.17 docs/s
[batch 393] 12576 embedded, 0 truncated, 71.8s elapsed, 175.11 docs/s
[batch 394] 12608 embedded, 0 truncated, 72.0s elapsed, 175.02 docs/s
[batch 395] 12640 embedded, 0 truncated, 72.2s elapsed, 175.11 docs/s
[batch 396] 12672 embedded, 0 truncated, 72.4s elapsed, 175.14 docs/s
[batch 397] 12704 embedded, 0 truncated, 72.7s elapsed, 174.78 docs/s
[batch 398] 12736 embedded, 0 truncated, 72.8s elapsed, 174.86 docs/s
[batch 399] 12768 embedded, 0 truncated, 73.0s elapsed, 174.81 docs/s
[batch 400] 12800 embedded, 0 truncated, 73.2s elapsed, 174.76 docs/s
[batch 401] 12832 embedded, 0 truncated, 73.4s elapsed, 174.84 docs/s
[batch 402] 12864 embedded, 0 truncated, 73.6s elapsed, 174.84 docs/s
[batch 403] 12896 embedded, 0 truncated, 73.7s elapsed, 174.90 docs/s
[batch 404] 12928 embedded, 0 truncated, 73.9s elapsed, 174.92 docs/s
[batch 405] 12960 embedded, 0 truncated, 74.1s elapsed, 174.93 docs/s
[batch 406] 12992 embedded, 0 truncated, 74.2s elapsed, 175.04 docs/s
[batch 407] 13024 embedded, 0 truncated, 74.4s elapsed, 175.01 docs/s
[batch 408] 13056 embedded, 0 truncated, 74.6s elapsed, 175.09 docs/s
[batch 409] 13088 embedded, 0 truncated, 74.9s elapsed, 174.83 docs/s
[batch 410] 13120 embedded, 0 truncated, 75.0s elapsed, 174.91 docs/s
[batch 411] 13152 embedded, 0 truncated, 75.2s elapsed, 174.89 docs/s
[batch 412] 13184 embedded, 0 truncated, 75.4s elapsed, 174.92 docs/s
[batch 413] 13216 embedded, 0 truncated, 75.5s elapsed, 174.98 docs/s
[batch 414] 13248 embedded, 0 truncated, 75.7s elapsed, 175.01 docs/s
[batch 415] 13280 embedded, 0 truncated, 75.9s elapsed, 174.91 docs/s
[batch 416] 13312 embedded, 0 truncated, 76.1s elapsed, 174.90 docs/s
[batch 417] 13344 embedded, 0 truncated, 76.3s elapsed, 174.93 docs/s
[batch 418] 13376 embedded, 0 truncated, 76.4s elapsed, 175.00 docs/s
[batch 419] 13408 embedded, 0 truncated, 76.6s elapsed, 175.08 docs/s
[batch 420] 13440 embedded, 0 truncated, 76.8s elapsed, 174.95 docs/s
[batch 421] 13472 embedded, 0 truncated, 77.0s elapsed, 175.04 docs/s
[batch 422] 13504 embedded, 0 truncated, 77.1s elapsed, 175.04 docs/s
[batch 423] 13536 embedded, 0 truncated, 77.4s elapsed, 174.80 docs/s
[batch 424] 13568 embedded, 0 truncated, 77.6s elapsed, 174.80 docs/s
[batch 425] 13600 embedded, 0 truncated, 77.8s elapsed, 174.80 docs/s
[batch 426] 13632 embedded, 0 truncated, 78.0s elapsed, 174.83 docs/s
[batch 427] 13664 embedded, 0 truncated, 78.4s elapsed, 174.21 docs/s
[batch 428] 13696 embedded, 0 truncated, 78.6s elapsed, 174.19 docs/s
[batch 429] 13728 embedded, 0 truncated, 79.0s elapsed, 173.77 docs/s
[batch 430] 13760 embedded, 0 truncated, 79.1s elapsed, 173.85 docs/s
[batch 431] 13792 embedded, 0 truncated, 79.3s elapsed, 173.91 docs/s
[batch 432] 13824 embedded, 0 truncated, 79.5s elapsed, 173.92 docs/s
[batch 433] 13856 embedded, 0 truncated, 79.6s elapsed, 174.00 docs/s
[batch 434] 13888 embedded, 0 truncated, 79.8s elapsed, 174.08 docs/s
[batch 435] 13920 embedded, 0 truncated, 80.0s elapsed, 173.98 docs/s
[batch 436] 13952 embedded, 0 truncated, 80.2s elapsed, 173.88 docs/s
[batch 437] 13984 embedded, 0 truncated, 80.5s elapsed, 173.81 docs/s
[batch 438] 14016 embedded, 0 truncated, 80.6s elapsed, 173.84 docs/s
[batch 439] 14048 embedded, 0 truncated, 80.8s elapsed, 173.90 docs/s
[batch 440] 14080 embedded, 0 truncated, 80.9s elapsed, 173.96 docs/s
[batch 441] 14112 embedded, 0 truncated, 81.1s elapsed, 173.96 docs/s
[batch 442] 14144 embedded, 0 truncated, 81.4s elapsed, 173.75 docs/s
[batch 443] 14176 embedded, 0 truncated, 81.6s elapsed, 173.73 docs/s
[batch 444] 14208 embedded, 0 truncated, 81.8s elapsed, 173.69 docs/s
[batch 445] 14240 embedded, 0 truncated, 81.9s elapsed, 173.78 docs/s
[batch 446] 14272 embedded, 0 truncated, 82.1s elapsed, 173.84 docs/s
[batch 447] 14304 embedded, 0 truncated, 82.3s elapsed, 173.84 docs/s
[batch 448] 14336 embedded, 0 truncated, 82.4s elapsed, 173.89 docs/s
[batch 449] 14368 embedded, 0 truncated, 82.6s elapsed, 173.92 docs/s
[batch 450] 14400 embedded, 0 truncated, 82.8s elapsed, 173.91 docs/s
[batch 451] 14432 embedded, 0 truncated, 83.0s elapsed, 173.94 docs/s
[batch 452] 14464 embedded, 0 truncated, 83.2s elapsed, 173.84 docs/s
[batch 453] 14496 embedded, 0 truncated, 83.4s elapsed, 173.78 docs/s
[batch 454] 14528 embedded, 0 truncated, 83.6s elapsed, 173.79 docs/s
[batch 455] 14560 embedded, 0 truncated, 83.8s elapsed, 173.84 docs/s
[batch 456] 14592 embedded, 0 truncated, 83.9s elapsed, 173.87 docs/s
[batch 457] 14624 embedded, 0 truncated, 84.1s elapsed, 173.93 docs/s
[batch 458] 14656 embedded, 0 truncated, 84.2s elapsed, 173.98 docs/s
[batch 459] 14688 embedded, 0 truncated, 84.4s elapsed, 174.01 docs/s
[batch 460] 14720 embedded, 0 truncated, 84.6s elapsed, 174.09 docs/s
[batch 461] 14752 embedded, 0 truncated, 84.7s elapsed, 174.14 docs/s
[batch 462] 14784 embedded, 0 truncated, 84.9s elapsed, 174.15 docs/s
[batch 463] 14816 embedded, 0 truncated, 85.0s elapsed, 174.20 docs/s
[batch 464] 14848 embedded, 0 truncated, 85.2s elapsed, 174.24 docs/s
[batch 465] 14880 embedded, 0 truncated, 85.4s elapsed, 174.29 docs/s
[batch 466] 14912 embedded, 0 truncated, 85.6s elapsed, 174.27 docs/s
[batch 467] 14944 embedded, 0 truncated, 85.7s elapsed, 174.32 docs/s
[batch 468] 14976 embedded, 0 truncated, 85.9s elapsed, 174.33 docs/s
[batch 469] 15008 embedded, 0 truncated, 86.1s elapsed, 174.36 docs/s
[batch 470] 15040 embedded, 0 truncated, 86.2s elapsed, 174.41 docs/s
[batch 471] 15072 embedded, 0 truncated, 86.5s elapsed, 174.34 docs/s
[batch 472] 15104 embedded, 0 truncated, 86.7s elapsed, 174.18 docs/s
[batch 473] 15136 embedded, 0 truncated, 86.9s elapsed, 174.16 docs/s
[batch 474] 15168 embedded, 0 truncated, 87.2s elapsed, 173.86 docs/s
[batch 475] 15200 embedded, 0 truncated, 87.5s elapsed, 173.72 docs/s
[batch 476] 15232 embedded, 0 truncated, 87.7s elapsed, 173.75 docs/s
[batch 477] 15264 embedded, 0 truncated, 87.9s elapsed, 173.68 docs/s
[batch 478] 15296 embedded, 0 truncated, 88.1s elapsed, 173.69 docs/s
[batch 479] 15328 embedded, 0 truncated, 88.2s elapsed, 173.70 docs/s
[batch 480] 15360 embedded, 0 truncated, 88.4s elapsed, 173.73 docs/s
[batch 481] 15392 embedded, 0 truncated, 88.6s elapsed, 173.69 docs/s
[batch 482] 15424 embedded, 0 truncated, 88.8s elapsed, 173.65 docs/s
[batch 483] 15456 embedded, 0 truncated, 89.1s elapsed, 173.49 docs/s
[batch 484] 15488 embedded, 0 truncated, 89.3s elapsed, 173.45 docs/s
[batch 485] 15520 embedded, 0 truncated, 89.5s elapsed, 173.43 docs/s
[batch 486] 15552 embedded, 0 truncated, 89.9s elapsed, 173.07 docs/s
[batch 487] 15584 embedded, 0 truncated, 90.0s elapsed, 173.08 docs/s
[batch 488] 15616 embedded, 0 truncated, 90.2s elapsed, 173.13 docs/s
[batch 489] 15648 embedded, 0 truncated, 90.4s elapsed, 173.16 docs/s
[batch 490] 15680 embedded, 0 truncated, 90.7s elapsed, 172.95 docs/s
[batch 491] 15712 embedded, 0 truncated, 91.0s elapsed, 172.70 docs/s
[batch 492] 15744 embedded, 0 truncated, 91.1s elapsed, 172.80 docs/s
[batch 493] 15776 embedded, 0 truncated, 91.3s elapsed, 172.79 docs/s
[batch 494] 15808 embedded, 0 truncated, 91.5s elapsed, 172.77 docs/s
[batch 495] 15840 embedded, 0 truncated, 91.7s elapsed, 172.71 docs/s
[batch 496] 15872 embedded, 0 truncated, 91.9s elapsed, 172.67 docs/s
[batch 497] 15904 embedded, 0 truncated, 92.1s elapsed, 172.61 docs/s
[batch 498] 15936 embedded, 0 truncated, 92.3s elapsed, 172.68 docs/s
[batch 499] 15968 embedded, 0 truncated, 92.4s elapsed, 172.73 docs/s
[batch 500] 16000 embedded, 0 truncated, 92.6s elapsed, 172.78 docs/s
[batch 501] 16032 embedded, 0 truncated, 92.8s elapsed, 172.83 docs/s
[batch 502] 16064 embedded, 0 truncated, 93.0s elapsed, 172.73 docs/s
[batch 503] 16096 embedded, 0 truncated, 93.2s elapsed, 172.69 docs/s
[batch 504] 16128 embedded, 0 truncated, 93.4s elapsed, 172.68 docs/s
[batch 505] 16160 embedded, 0 truncated, 93.5s elapsed, 172.75 docs/s
[batch 506] 16192 embedded, 0 truncated, 93.7s elapsed, 172.76 docs/s
[batch 507] 16224 embedded, 0 truncated, 93.9s elapsed, 172.79 docs/s
[batch 508] 16256 embedded, 0 truncated, 94.1s elapsed, 172.84 docs/s
[batch 509] 16288 embedded, 0 truncated, 94.2s elapsed, 172.86 docs/s
[batch 510] 16320 embedded, 0 truncated, 94.4s elapsed, 172.83 docs/s
[batch 511] 16352 embedded, 0 truncated, 94.6s elapsed, 172.86 docs/s
[batch 512] 16384 embedded, 0 truncated, 94.8s elapsed, 172.90 docs/s
[batch 513] 16416 embedded, 0 truncated, 95.0s elapsed, 172.87 docs/s
[batch 514] 16448 embedded, 0 truncated, 95.1s elapsed, 172.88 docs/s
[batch 515] 16480 embedded, 0 truncated, 95.3s elapsed, 172.93 docs/s
[batch 516] 16512 embedded, 0 truncated, 95.5s elapsed, 172.95 docs/s
[batch 517] 16544 embedded, 0 truncated, 95.6s elapsed, 173.02 docs/s
[batch 518] 16576 embedded, 0 truncated, 95.8s elapsed, 173.05 docs/s
[batch 519] 16608 embedded, 0 truncated, 96.0s elapsed, 172.95 docs/s
[batch 520] 16640 embedded, 0 truncated, 96.2s elapsed, 172.89 docs/s
[batch 521] 16672 embedded, 0 truncated, 96.4s elapsed, 172.92 docs/s
[batch 522] 16704 embedded, 0 truncated, 96.6s elapsed, 172.84 docs/s
[batch 523] 16736 embedded, 0 truncated, 96.8s elapsed, 172.81 docs/s
[batch 524] 16768 embedded, 0 truncated, 97.0s elapsed, 172.83 docs/s
[batch 525] 16800 embedded, 0 truncated, 97.2s elapsed, 172.90 docs/s
[batch 526] 16832 embedded, 0 truncated, 97.4s elapsed, 172.76 docs/s
[batch 527] 16864 embedded, 0 truncated, 97.6s elapsed, 172.82 docs/s
[batch 528] 16896 embedded, 0 truncated, 97.8s elapsed, 172.83 docs/s
[batch 529] 16928 embedded, 0 truncated, 98.0s elapsed, 172.80 docs/s
[batch 530] 16960 embedded, 0 truncated, 98.1s elapsed, 172.80 docs/s
[batch 531] 16992 embedded, 0 truncated, 98.3s elapsed, 172.83 docs/s
[batch 532] 17024 embedded, 0 truncated, 98.5s elapsed, 172.80 docs/s
[batch 533] 17056 embedded, 0 truncated, 98.7s elapsed, 172.80 docs/s
[batch 534] 17088 embedded, 0 truncated, 98.9s elapsed, 172.83 docs/s
[batch 535] 17120 embedded, 0 truncated, 99.0s elapsed, 172.86 docs/s
[batch 536] 17152 embedded, 0 truncated, 99.4s elapsed, 172.56 docs/s
[batch 537] 17184 embedded, 0 truncated, 99.6s elapsed, 172.56 docs/s
[batch 538] 17216 embedded, 0 truncated, 99.8s elapsed, 172.53 docs/s
[batch 539] 17248 embedded, 0 truncated, 100.1s elapsed, 172.31 docs/s
[batch 540] 17280 embedded, 0 truncated, 100.3s elapsed, 172.27 docs/s
[batch 541] 17312 embedded, 0 truncated, 100.5s elapsed, 172.32 docs/s
[batch 542] 17344 embedded, 0 truncated, 100.6s elapsed, 172.39 docs/s
[batch 543] 17376 embedded, 0 truncated, 100.9s elapsed, 172.25 docs/s
[batch 544] 17408 embedded, 0 truncated, 101.1s elapsed, 172.23 docs/s
[batch 545] 17440 embedded, 0 truncated, 101.3s elapsed, 172.22 docs/s
[batch 546] 17472 embedded, 0 truncated, 101.4s elapsed, 172.28 docs/s
[batch 547] 17504 embedded, 0 truncated, 101.6s elapsed, 172.21 docs/s
[batch 548] 17536 embedded, 0 truncated, 101.8s elapsed, 172.26 docs/s
[batch 549] 17568 embedded, 0 truncated, 102.0s elapsed, 172.28 docs/s
[batch 550] 17600 embedded, 0 truncated, 102.2s elapsed, 172.25 docs/s
[batch 551] 17632 embedded, 0 truncated, 102.3s elapsed, 172.28 docs/s
[batch 552] 17664 embedded, 0 truncated, 102.5s elapsed, 172.29 docs/s
[batch 553] 17696 embedded, 0 truncated, 102.7s elapsed, 172.35 docs/s
[batch 554] 17728 embedded, 0 truncated, 102.8s elapsed, 172.38 docs/s
[batch 555] 17760 embedded, 0 truncated, 103.0s elapsed, 172.42 docs/s
[batch 556] 17792 embedded, 0 truncated, 103.2s elapsed, 172.41 docs/s
[batch 557] 17824 embedded, 0 truncated, 103.3s elapsed, 172.47 docs/s
[batch 558] 17856 embedded, 0 truncated, 103.5s elapsed, 172.54 docs/s
[batch 559] 17888 embedded, 0 truncated, 103.7s elapsed, 172.51 docs/s
[batch 560] 17920 embedded, 0 truncated, 103.9s elapsed, 172.47 docs/s
[batch 561] 17952 embedded, 0 truncated, 104.3s elapsed, 172.12 docs/s
[batch 562] 17984 embedded, 0 truncated, 104.5s elapsed, 172.17 docs/s
[batch 563] 18016 embedded, 0 truncated, 104.6s elapsed, 172.20 docs/s
[batch 564] 18048 embedded, 0 truncated, 104.9s elapsed, 172.08 docs/s
[batch 565] 18080 embedded, 0 truncated, 105.0s elapsed, 172.12 docs/s
[batch 566] 18112 embedded, 0 truncated, 105.3s elapsed, 172.03 docs/s
[batch 567] 18144 embedded, 0 truncated, 105.5s elapsed, 172.04 docs/s
[batch 568] 18176 embedded, 0 truncated, 105.6s elapsed, 172.04 docs/s
[batch 569] 18208 embedded, 0 truncated, 105.8s elapsed, 172.07 docs/s
[batch 570] 18240 embedded, 0 truncated, 106.0s elapsed, 172.02 docs/s
[batch 571] 18272 embedded, 0 truncated, 106.2s elapsed, 172.04 docs/s
[batch 572] 18304 embedded, 0 truncated, 106.4s elapsed, 172.09 docs/s
[batch 573] 18336 embedded, 0 truncated, 106.6s elapsed, 172.04 docs/s
[batch 574] 18368 embedded, 0 truncated, 106.9s elapsed, 171.87 docs/s
[batch 575] 18400 embedded, 0 truncated, 107.0s elapsed, 171.91 docs/s
[batch 576] 18432 embedded, 0 truncated, 107.2s elapsed, 171.92 docs/s
[batch 577] 18464 embedded, 0 truncated, 107.4s elapsed, 171.86 docs/s
[batch 578] 18496 embedded, 0 truncated, 107.6s elapsed, 171.91 docs/s
[batch 579] 18528 embedded, 0 truncated, 107.9s elapsed, 171.79 docs/s
[batch 580] 18560 embedded, 0 truncated, 108.1s elapsed, 171.70 docs/s
[batch 581] 18592 embedded, 0 truncated, 108.3s elapsed, 171.74 docs/s
[batch 582] 18624 embedded, 0 truncated, 108.4s elapsed, 171.73 docs/s
[batch 583] 18656 embedded, 0 truncated, 108.6s elapsed, 171.76 docs/s
[batch 584] 18688 embedded, 0 truncated, 109.0s elapsed, 171.51 docs/s
[batch 585] 18720 embedded, 0 truncated, 109.1s elapsed, 171.52 docs/s
[batch 586] 18752 embedded, 0 truncated, 109.3s elapsed, 171.53 docs/s
[batch 587] 18784 embedded, 0 truncated, 109.5s elapsed, 171.57 docs/s
[batch 588] 18816 embedded, 0 truncated, 109.7s elapsed, 171.60 docs/s
[batch 589] 18848 embedded, 0 truncated, 109.8s elapsed, 171.60 docs/s
[batch 590] 18880 embedded, 0 truncated, 110.0s elapsed, 171.65 docs/s
[batch 591] 18912 embedded, 0 truncated, 110.2s elapsed, 171.67 docs/s
[batch 592] 18944 embedded, 0 truncated, 110.5s elapsed, 171.48 docs/s
[batch 593] 18976 embedded, 0 truncated, 110.6s elapsed, 171.51 docs/s
[batch 594] 19008 embedded, 0 truncated, 110.8s elapsed, 171.55 docs/s
[batch 595] 19040 embedded, 0 truncated, 111.0s elapsed, 171.55 docs/s
[batch 596] 19072 embedded, 0 truncated, 111.1s elapsed, 171.60 docs/s
[batch 597] 19104 embedded, 0 truncated, 111.3s elapsed, 171.58 docs/s
[batch 598] 19136 embedded, 0 truncated, 111.6s elapsed, 171.50 docs/s
[batch 599] 19168 embedded, 0 truncated, 111.8s elapsed, 171.50 docs/s
[batch 600] 19200 embedded, 0 truncated, 112.0s elapsed, 171.47 docs/s
[batch 601] 19232 embedded, 0 truncated, 112.2s elapsed, 171.42 docs/s
[batch 602] 19264 embedded, 0 truncated, 112.4s elapsed, 171.45 docs/s
[batch 603] 19296 embedded, 0 truncated, 112.6s elapsed, 171.40 docs/s
[batch 604] 19328 embedded, 0 truncated, 112.8s elapsed, 171.42 docs/s
[batch 605] 19360 embedded, 0 truncated, 113.0s elapsed, 171.26 docs/s
[batch 606] 19392 embedded, 0 truncated, 113.2s elapsed, 171.34 docs/s
[batch 607] 19424 embedded, 0 truncated, 113.4s elapsed, 171.27 docs/s
[batch 608] 19456 embedded, 0 truncated, 113.6s elapsed, 171.26 docs/s
[batch 609] 19488 embedded, 0 truncated, 113.8s elapsed, 171.27 docs/s
[batch 610] 19520 embedded, 0 truncated, 113.9s elapsed, 171.31 docs/s
[batch 611] 19552 embedded, 0 truncated, 114.2s elapsed, 171.27 docs/s
[batch 612] 19584 embedded, 0 truncated, 114.4s elapsed, 171.23 docs/s
[batch 613] 19616 embedded, 0 truncated, 114.6s elapsed, 171.24 docs/s
[batch 614] 19648 embedded, 0 truncated, 114.7s elapsed, 171.23 docs/s
[batch 615] 19680 embedded, 0 truncated, 115.0s elapsed, 171.12 docs/s
[batch 616] 19712 embedded, 0 truncated, 115.2s elapsed, 171.06 docs/s
[batch 617] 19744 embedded, 0 truncated, 115.5s elapsed, 171.02 docs/s
[batch 618] 19776 embedded, 0 truncated, 115.7s elapsed, 170.96 docs/s
[batch 619] 19808 embedded, 0 truncated, 116.0s elapsed, 170.74 docs/s
[batch 620] 19840 embedded, 0 truncated, 116.3s elapsed, 170.62 docs/s
[batch 621] 19872 embedded, 0 truncated, 116.5s elapsed, 170.55 docs/s
[batch 622] 19904 embedded, 0 truncated, 116.7s elapsed, 170.54 docs/s
[batch 623] 19936 embedded, 0 truncated, 116.9s elapsed, 170.49 docs/s
[batch 624] 19968 embedded, 0 truncated, 117.1s elapsed, 170.57 docs/s
[batch 625] 20000 embedded, 0 truncated, 117.2s elapsed, 170.60 docs/s
[batch 626] 20032 embedded, 0 truncated, 117.5s elapsed, 170.54 docs/s
[batch 627] 20064 embedded, 0 truncated, 117.6s elapsed, 170.62 docs/s
[batch 628] 20096 embedded, 0 truncated, 117.7s elapsed, 170.70 docs/s
[batch 629] 20128 embedded, 0 truncated, 117.9s elapsed, 170.66 docs/s
[batch 630] 20160 embedded, 0 truncated, 118.1s elapsed, 170.67 docs/s
[batch 631] 20192 embedded, 0 truncated, 118.4s elapsed, 170.55 docs/s
[batch 632] 20224 embedded, 0 truncated, 118.7s elapsed, 170.40 docs/s
[batch 633] 20256 embedded, 0 truncated, 118.9s elapsed, 170.40 docs/s
[batch 634] 20288 embedded, 0 truncated, 119.0s elapsed, 170.44 docs/s
[batch 635] 20320 embedded, 0 truncated, 119.3s elapsed, 170.34 docs/s
[batch 636] 20352 embedded, 0 truncated, 119.5s elapsed, 170.35 docs/s
[batch 637] 20384 embedded, 0 truncated, 119.7s elapsed, 170.36 docs/s
[batch 638] 20416 embedded, 0 truncated, 119.8s elapsed, 170.35 docs/s
[batch 639] 20448 embedded, 0 truncated, 120.0s elapsed, 170.40 docs/s
[batch 640] 20480 embedded, 0 truncated, 120.2s elapsed, 170.41 docs/s
[batch 641] 20512 embedded, 0 truncated, 120.3s elapsed, 170.45 docs/s
[batch 642] 20544 embedded, 0 truncated, 120.5s elapsed, 170.43 docs/s
[batch 643] 20576 embedded, 0 truncated, 120.9s elapsed, 170.15 docs/s
[batch 644] 20608 embedded, 0 truncated, 121.2s elapsed, 169.98 docs/s
[batch 645] 20640 embedded, 0 truncated, 121.4s elapsed, 170.03 docs/s
[batch 646] 20672 embedded, 0 truncated, 121.6s elapsed, 170.00 docs/s
[batch 647] 20704 embedded, 0 truncated, 121.7s elapsed, 170.08 docs/s
[batch 648] 20736 embedded, 0 truncated, 121.9s elapsed, 170.08 docs/s
[batch 649] 20768 embedded, 0 truncated, 122.1s elapsed, 170.06 docs/s
[batch 650] 20800 embedded, 0 truncated, 122.3s elapsed, 170.10 docs/s
[batch 651] 20832 embedded, 0 truncated, 122.6s elapsed, 169.92 docs/s
[batch 652] 20864 embedded, 0 truncated, 122.7s elapsed, 169.98 docs/s
[batch 653] 20896 embedded, 0 truncated, 122.9s elapsed, 170.01 docs/s
[batch 654] 20928 embedded, 0 truncated, 123.1s elapsed, 170.05 docs/s
[batch 655] 20960 embedded, 0 truncated, 123.2s elapsed, 170.09 docs/s
[batch 656] 20992 embedded, 0 truncated, 123.4s elapsed, 170.10 docs/s
[batch 657] 21024 embedded, 0 truncated, 123.6s elapsed, 170.10 docs/s
[batch 658] 21056 embedded, 0 truncated, 123.8s elapsed, 170.08 docs/s
[batch 659] 21088 embedded, 0 truncated, 124.0s elapsed, 170.13 docs/s
[batch 660] 21120 embedded, 0 truncated, 124.1s elapsed, 170.17 docs/s
[batch 661] 21152 embedded, 0 truncated, 124.3s elapsed, 170.16 docs/s
[batch 662] 21184 embedded, 0 truncated, 124.5s elapsed, 170.14 docs/s
[batch 663] 21216 embedded, 0 truncated, 124.7s elapsed, 170.08 docs/s
[batch 664] 21248 embedded, 0 truncated, 124.9s elapsed, 170.07 docs/s
[batch 665] 21280 embedded, 0 truncated, 125.3s elapsed, 169.88 docs/s
[batch 666] 21312 embedded, 0 truncated, 125.5s elapsed, 169.87 docs/s
